#--- Experiment --------------------------------------------------------------------------
#NAPTRAM2020CRM6
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.2.0.1289   www.pyroscience.com
#DESKTOP-NLMRG3K
#--- Instrument --------------------------------------------------------------------------
#Device: Pico-pH [A] PICO-pH SN:2491CB02591E7FEC Firmware:4.04 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - pH Sensor - XCF7-370-375
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	60% (F)	10M (400x)	3000	FALSE	FALSE	FALSE	TRUE	0	47	0	pH	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	lastCal3	pka (pH)	slope	dPhi_ref (°)	pka_t (pH/K)	dyn_t (1/K)	bottom_t (1/K)	slope_t (1/K)	f	lambda_std (nm)	pka_is1	pka_is2	bkgdAmpl (mV)	bkgdDphi (°)	offset (pH)	dPhi1 (°)	pH1 (pH)	temp1 (°C)	salinity1 (g/L)	ldev1 (nm)	dPhi2 (°)	pH2 (pH)	temp2 (°C)	salinity2 (g/L)	ldev2 (nm)	Aon	Aoff
#	12/20/2020	12/20/2020	12/20/2020	8.005000	1.033000	57.800000	-0.016300	-0.000521	-0.001255	0.000000	0.032500	623.000000	0.969700	0.126300	0.000000	0.000000	0.039200	21.012899	2.279103	23.418348	2.000000	623.514893	53.150249	10.033650	23.278902	6.500000	623.531189	1.809169	0.092744
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	pH [A Ch.1 Main]	pH (pH) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	ldev (nm) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]
27-12-2020	10:12:00.768	0.022	8.065	8.065	31.945	241	0	623.045	OK	27-12-2020	10:12:00.768	0.022	18.808	OK
27-12-2020	10:12:30.767	30.021	8.065	8.065	31.943	242	1	623.049	OK	27-12-2020	10:12:30.767	30.021	18.822	OK
27-12-2020	10:13:00.767	60.020	8.065	8.065	31.943	242	1	623.051	OK	27-12-2020	10:13:00.767	60.020	18.824	OK
27-12-2020	10:13:30.768	90.021	8.061	8.061	31.882	242	0	623.055	OK	27-12-2020	10:13:30.768	90.021	18.838	OK
27-12-2020	10:14:00.768	120.022	8.059	8.059	31.851	242	1	623.053	OK	27-12-2020	10:14:00.768	120.022	18.844	OK
27-12-2020	10:14:30.768	150.022	8.059	8.059	31.853	242	1	623.057	OK	27-12-2020	10:14:30.768	150.022	18.860	OK
27-12-2020	10:15:00.768	180.022	8.058	8.058	31.840	243	1	623.060	OK	27-12-2020	10:15:00.768	180.022	18.867	OK
27-12-2020	10:15:30.768	210.022	8.053	8.053	31.757	243	1	623.057	OK	27-12-2020	10:15:30.768	210.022	18.872	OK
27-12-2020	10:16:00.768	240.022	8.058	8.058	31.842	243	1	623.058	OK	27-12-2020	10:16:00.768	240.022	18.884	OK
27-12-2020	10:16:30.768	270.022	8.054	8.054	31.779	243	0	623.058	OK	27-12-2020	10:16:30.768	270.022	18.894	OK
27-12-2020	10:17:00.769	300.023	8.052	8.052	31.746	243	-1	623.060	OK	27-12-2020	10:17:00.769	300.023	18.898	OK
27-12-2020	10:17:30.769	330.023	8.052	8.052	31.739	243	1	623.060	OK	27-12-2020	10:17:30.769	330.023	18.908	OK
27-12-2020	10:18:00.770	360.023	8.051	8.051	31.741	243	2	623.060	OK	27-12-2020	10:18:00.770	360.023	18.922	OK
27-12-2020	10:18:30.770	390.024	8.050	8.050	31.718	243	-1	623.063	OK	27-12-2020	10:18:30.770	390.024	18.931	OK
27-12-2020	10:19:00.770	420.024	8.052	8.052	31.755	243	0	623.063	OK	27-12-2020	10:19:00.770	420.024	18.935	OK
27-12-2020	10:19:30.770	450.024	8.051	8.051	31.739	243	-1	623.063	OK	27-12-2020	10:19:30.770	450.024	18.945	OK
27-12-2020	10:20:00.770	480.024	8.047	8.047	31.684	244	1	623.063	OK	27-12-2020	10:20:00.770	480.024	18.951	OK
27-12-2020	10:20:30.770	510.024	8.048	8.048	31.690	244	0	623.065	OK	27-12-2020	10:20:30.770	510.024	18.963	OK
27-12-2020	10:21:00.770	540.023	8.047	8.047	31.676	244	0	623.067	OK	27-12-2020	10:21:00.770	540.023	18.971	OK
27-12-2020	10:21:30.770	570.024	8.048	8.048	31.692	244	-2	623.067	OK	27-12-2020	10:21:30.770	570.024	18.982	OK
27-12-2020	10:22:00.770	600.024	8.047	8.047	31.679	244	0	623.067	OK	27-12-2020	10:22:00.770	600.024	18.994	OK
27-12-2020	10:22:30.771	630.025	8.046	8.046	31.668	244	1	623.067	OK	27-12-2020	10:22:30.771	630.025	18.999	OK
27-12-2020	10:23:00.771	660.025	8.044	8.044	31.645	244	-1	623.067	OK	27-12-2020	10:23:00.771	660.025	19.009	OK
27-12-2020	10:23:30.771	690.025	8.041	8.041	31.595	244	0	623.069	OK	27-12-2020	10:23:30.771	690.025	19.017	OK
27-12-2020	10:24:00.771	720.025	8.044	8.044	31.655	244	1	623.069	OK	27-12-2020	10:24:00.771	720.025	19.029	OK
27-12-2020	10:24:30.771	750.025	8.043	8.043	31.629	244	1	623.069	OK	27-12-2020	10:24:30.771	750.025	19.027	OK
27-12-2020	10:25:00.771	780.025	8.044	8.044	31.648	244	0	623.069	OK	27-12-2020	10:25:00.771	780.025	19.040	OK
27-12-2020	10:25:30.771	810.025	8.043	8.043	31.643	244	2	623.069	OK	27-12-2020	10:25:30.771	810.025	19.049	OK
27-12-2020	10:26:00.771	840.025	8.043	8.043	31.639	244	2	623.071	OK	27-12-2020	10:26:00.771	840.025	19.056	OK
27-12-2020	10:26:30.771	870.025	8.043	8.043	31.634	244	2	623.071	OK	27-12-2020	10:26:30.771	870.025	19.063	OK
27-12-2020	10:27:00.771	900.025	8.041	8.041	31.612	244	0	623.071	OK	27-12-2020	10:27:00.771	900.025	19.077	OK
27-12-2020	10:27:30.772	930.026	8.042	8.042	31.632	244	-1	623.071	OK	27-12-2020	10:27:30.772	930.026	19.075	OK
27-12-2020	10:28:00.773	960.026	8.042	8.042	31.640	244	1	623.069	OK	27-12-2020	10:28:00.773	960.026	19.093	OK
27-12-2020	10:28:30.771	990.025	8.042	8.042	31.634	244	0	623.074	OK	27-12-2020	10:28:30.771	990.025	19.101	OK
27-12-2020	10:29:00.772	1020.026	8.042	8.042	31.635	244	1	623.074	OK	27-12-2020	10:29:00.772	1020.026	19.105	OK
27-12-2020	10:29:30.773	1050.026	8.040	8.040	31.604	244	0	623.072	OK	27-12-2020	10:29:30.773	1050.026	19.120	OK
27-12-2020	10:30:00.772	1080.026	8.040	8.040	31.603	244	1	623.072	OK	27-12-2020	10:30:00.772	1080.026	19.124	OK
27-12-2020	10:30:30.772	1110.026	8.039	8.039	31.599	244	-1	623.072	OK	27-12-2020	10:30:30.772	1110.026	19.132	OK
27-12-2020	10:31:00.772	1140.026	8.040	8.040	31.610	244	0	623.076	OK	27-12-2020	10:31:00.772	1140.026	19.135	OK
27-12-2020	10:31:30.772	1170.026	8.039	8.039	31.593	244	0	623.076	OK	27-12-2020	10:31:30.772	1170.026	19.150	OK
27-12-2020	10:32:00.772	1200.026	8.039	8.039	31.600	244	1	623.076	OK	27-12-2020	10:32:00.772	1200.026	19.156	OK
27-12-2020	10:32:30.772	1230.026	8.040	8.040	31.609	244	1	623.074	OK	27-12-2020	10:32:30.772	1230.026	19.157	OK
27-12-2020	10:33:00.772	1260.026	8.037	8.037	31.576	244	-2	623.078	OK	27-12-2020	10:33:00.772	1260.026	19.167	OK
27-12-2020	10:33:30.773	1290.026	8.041	8.041	31.632	244	1	623.078	OK	27-12-2020	10:33:30.773	1290.026	19.181	OK
27-12-2020	10:34:00.773	1320.026	8.041	8.041	31.648	244	1	623.076	OK	27-12-2020	10:34:00.773	1320.026	19.192	OK
27-12-2020	10:34:30.773	1350.027	8.038	8.038	31.597	244	0	623.076	OK	27-12-2020	10:34:30.773	1350.027	19.193	OK
27-12-2020	10:35:00.774	1380.027	8.038	8.038	31.593	244	0	623.076	OK	27-12-2020	10:35:00.774	1380.027	19.205	OK
27-12-2020	10:35:30.774	1410.028	8.039	8.039	31.617	244	0	623.078	OK	27-12-2020	10:35:30.774	1410.028	19.215	OK
27-12-2020	10:36:00.774	1440.028	8.039	8.039	31.612	244	1	623.080	OK	27-12-2020	10:36:00.774	1440.028	19.219	OK
27-12-2020	10:36:30.774	1470.028	8.038	8.038	31.596	244	-1	623.080	OK	27-12-2020	10:36:30.774	1470.028	19.230	OK
27-12-2020	10:37:00.775	1500.028	8.034	8.034	31.545	244	0	623.080	OK	27-12-2020	10:37:00.775	1500.028	19.239	OK
27-12-2020	10:37:30.775	1530.028	8.039	8.039	31.619	244	1	623.078	OK	27-12-2020	10:37:30.775	1530.028	19.243	OK
27-12-2020	10:38:00.775	1560.029	8.038	8.038	31.605	244	2	623.078	OK	27-12-2020	10:38:00.775	1560.029	19.249	OK
27-12-2020	10:38:30.776	1590.030	8.036	8.036	31.576	245	1	623.078	OK	27-12-2020	10:38:30.776	1590.030	19.255	OK
27-12-2020	10:39:00.776	1620.030	8.036	8.036	31.585	244	-1	623.080	OK	27-12-2020	10:39:00.776	1620.030	19.267	OK
27-12-2020	10:39:30.776	1650.030	8.035	8.035	31.570	244	1	623.082	OK	27-12-2020	10:39:30.776	1650.030	19.275	OK
27-12-2020	10:40:00.776	1680.030	8.038	8.038	31.611	244	2	623.082	OK	27-12-2020	10:40:00.776	1680.030	19.287	OK
27-12-2020	10:40:30.776	1710.030	8.036	8.036	31.582	245	1	623.082	OK	27-12-2020	10:40:30.776	1710.030	19.297	OK
27-12-2020	10:41:00.776	1740.030	8.037	8.037	31.600	244	-1	623.082	OK	27-12-2020	10:41:00.776	1740.030	19.302	OK
27-12-2020	10:41:30.776	1770.030	8.037	8.037	31.607	245	1	623.082	OK	27-12-2020	10:41:30.776	1770.030	19.303	OK
27-12-2020	10:42:00.776	1800.030	8.034	8.034	31.569	245	-1	623.082	OK	27-12-2020	10:42:00.776	1800.030	19.316	OK
27-12-2020	10:42:30.776	1830.029	8.035	8.035	31.576	245	-2	623.082	OK	27-12-2020	10:42:30.776	1830.029	19.320	OK
27-12-2020	10:43:00.777	1860.031	8.035	8.035	31.578	245	-1	623.082	OK	27-12-2020	10:43:00.777	1860.031	19.322	OK
27-12-2020	10:43:30.776	1890.030	8.034	8.034	31.566	245	1	623.082	OK	27-12-2020	10:43:30.776	1890.030	19.333	OK
27-12-2020	10:44:00.776	1920.030	8.034	8.034	31.570	245	-1	623.082	OK	27-12-2020	10:44:00.776	1920.030	19.339	OK
27-12-2020	10:44:30.776	1950.029	8.039	8.039	31.649	244	2	623.085	OK	27-12-2020	10:44:30.776	1950.029	19.351	OK
27-12-2020	10:45:00.776	1980.030	8.035	8.035	31.592	244	1	623.087	OK	27-12-2020	10:45:00.776	1980.030	19.353	OK
27-12-2020	10:45:30.776	2010.030	8.033	8.033	31.564	244	0	623.085	OK	27-12-2020	10:45:30.776	2010.030	19.372	OK
27-12-2020	10:46:00.776	2040.030	8.036	8.036	31.603	245	-1	623.085	OK	27-12-2020	10:46:00.776	2040.030	19.371	OK
27-12-2020	10:46:30.776	2070.030	8.038	8.038	31.635	245	0	623.087	OK	27-12-2020	10:46:30.776	2070.030	19.376	OK
27-12-2020	10:47:00.776	2100.030	8.036	8.036	31.608	245	0	623.087	OK	27-12-2020	10:47:00.776	2100.030	19.392	OK
27-12-2020	10:47:30.776	2130.030	8.035	8.035	31.604	245	-1	623.087	OK	27-12-2020	10:47:30.776	2130.030	19.393	OK
27-12-2020	10:48:00.776	2160.030	8.034	8.034	31.587	245	1	623.087	OK	27-12-2020	10:48:00.776	2160.030	19.403	OK
27-12-2020	10:48:30.776	2190.030	8.035	8.035	31.600	245	-1	623.085	OK	27-12-2020	10:48:30.776	2190.030	19.408	OK
27-12-2020	10:49:00.776	2220.030	8.033	8.033	31.568	245	0	623.087	OK	27-12-2020	10:49:00.776	2220.030	19.419	OK
27-12-2020	10:49:30.776	2250.030	8.031	8.031	31.545	245	-1	623.087	OK	27-12-2020	10:49:30.776	2250.030	19.428	OK
27-12-2020	10:50:00.776	2280.030	8.033	8.033	31.574	245	2	623.087	OK	27-12-2020	10:50:00.776	2280.030	19.425	OK
27-12-2020	10:50:30.776	2310.030	8.035	8.035	31.604	245	0	623.087	OK	27-12-2020	10:50:30.776	2310.030	19.441	OK
27-12-2020	10:51:00.776	2340.029	8.036	8.036	31.618	245	1	623.087	OK	27-12-2020	10:51:00.776	2340.029	19.434	OK
27-12-2020	10:51:30.776	2370.030	8.031	8.031	31.554	245	0	623.088	OK	27-12-2020	10:51:30.776	2370.030	19.451	OK
27-12-2020	10:52:00.776	2400.030	8.035	8.035	31.616	244	1	623.088	OK	27-12-2020	10:52:00.776	2400.030	19.458	OK
27-12-2020	10:52:30.776	2430.030	8.036	8.036	31.637	245	1	623.090	OK	27-12-2020	10:52:30.776	2430.030	19.468	OK
27-12-2020	10:53:00.776	2460.030	8.034	8.034	31.602	245	-1	623.090	OK	27-12-2020	10:53:00.776	2460.030	19.473	OK
27-12-2020	10:53:30.776	2490.030	8.033	8.033	31.582	245	2	623.090	OK	27-12-2020	10:53:30.776	2490.030	19.478	OK
27-12-2020	10:54:00.776	2520.030	8.034	8.034	31.610	245	-1	623.088	OK	27-12-2020	10:54:00.776	2520.030	19.490	OK
27-12-2020	10:54:30.776	2550.030	8.032	8.032	31.583	245	0	623.088	OK	27-12-2020	10:54:30.776	2550.030	19.487	OK
27-12-2020	10:55:00.776	2580.030	8.034	8.034	31.606	244	0	623.090	OK	27-12-2020	10:55:00.776	2580.030	19.499	OK
27-12-2020	10:55:30.775	2610.029	8.034	8.034	31.615	245	-1	623.096	OK	27-12-2020	10:55:30.775	2610.029	19.507	OK
27-12-2020	10:56:00.776	2640.030	8.033	8.033	31.591	245	-2	623.092	OK	27-12-2020	10:56:00.776	2640.030	19.514	OK
27-12-2020	10:56:30.776	2670.030	8.036	8.036	31.646	245	-1	623.090	OK	27-12-2020	10:56:30.776	2670.030	19.518	OK
27-12-2020	10:57:00.776	2700.030	8.030	8.030	31.545	245	-2	623.094	OK	27-12-2020	10:57:00.776	2700.030	19.523	OK
27-12-2020	10:57:30.776	2730.030	8.034	8.034	31.619	245	1	623.092	OK	27-12-2020	10:57:30.776	2730.030	19.534	OK
27-12-2020	10:58:00.776	2760.030	8.034	8.034	31.618	245	1	623.092	OK	27-12-2020	10:58:00.776	2760.030	19.543	OK
27-12-2020	10:58:30.776	2790.030	8.032	8.032	31.584	245	-1	623.094	OK	27-12-2020	10:58:30.776	2790.030	19.549	OK
27-12-2020	10:59:00.776	2820.030	8.031	8.031	31.573	245	-2	623.092	OK	27-12-2020	10:59:00.776	2820.030	19.558	OK
27-12-2020	10:59:30.776	2850.030	8.033	8.033	31.608	244	2	623.096	OK	27-12-2020	10:59:30.776	2850.030	19.561	OK
27-12-2020	11:00:00.776	2880.030	8.032	8.032	31.598	244	1	623.096	OK	27-12-2020	11:00:00.776	2880.030	19.571	OK
27-12-2020	11:00:30.776	2910.030	8.030	8.030	31.559	245	-1	623.098	OK	27-12-2020	11:00:30.776	2910.030	19.576	OK
27-12-2020	11:01:00.776	2940.030	8.032	8.032	31.594	245	1	623.096	OK	27-12-2020	11:01:00.776	2940.030	19.590	OK
27-12-2020	11:01:30.776	2970.030	8.030	8.030	31.567	245	1	623.098	OK	27-12-2020	11:01:30.776	2970.030	19.596	OK
27-12-2020	11:02:00.776	3000.030	8.031	8.031	31.590	245	0	623.098	OK	27-12-2020	11:02:00.776	3000.030	19.596	OK
27-12-2020	11:02:30.776	3030.030	8.030	8.030	31.574	245	-1	623.096	OK	27-12-2020	11:02:30.776	3030.030	19.605	OK
27-12-2020	11:03:00.776	3060.030	8.031	8.031	31.591	245	0	623.098	OK	27-12-2020	11:03:00.776	3060.030	19.609	OK
27-12-2020	11:03:30.776	3090.030	8.029	8.029	31.563	245	-2	623.100	OK	27-12-2020	11:03:30.776	3090.030	19.613	OK
27-12-2020	11:04:00.776	3120.030	8.031	8.031	31.590	245	-1	623.098	OK	27-12-2020	11:04:00.776	3120.030	19.629	OK
27-12-2020	11:04:30.776	3150.030	8.031	8.031	31.594	245	-1	623.100	OK	27-12-2020	11:04:30.776	3150.030	19.630	OK
27-12-2020	11:05:00.776	3180.030	8.031	8.031	31.593	245	-2	623.098	OK	27-12-2020	11:05:00.776	3180.030	19.640	OK
27-12-2020	11:05:30.776	3210.030	8.031	8.031	31.597	245	0	623.098	OK	27-12-2020	11:05:30.776	3210.030	19.641	OK
27-12-2020	11:06:00.776	3240.030	8.029	8.029	31.567	245	0	623.100	OK	27-12-2020	11:06:00.776	3240.030	19.650	OK
27-12-2020	11:06:30.776	3270.029	8.032	8.032	31.620	245	0	623.101	OK	27-12-2020	11:06:30.776	3270.029	19.660	OK
27-12-2020	11:07:00.776	3300.030	8.029	8.029	31.575	245	-1	623.101	OK	27-12-2020	11:07:00.776	3300.030	19.658	OK
27-12-2020	11:07:30.776	3330.030	8.031	8.031	31.605	245	0	623.100	OK	27-12-2020	11:07:30.776	3330.030	19.675	OK
27-12-2020	11:08:00.776	3360.030	8.032	8.032	31.617	245	0	623.101	OK	27-12-2020	11:08:00.776	3360.030	19.681	OK
27-12-2020	11:08:30.776	3390.030	8.028	8.028	31.567	245	0	623.101	OK	27-12-2020	11:08:30.776	3390.030	19.688	OK
27-12-2020	11:09:00.776	3420.030	8.028	8.028	31.562	245	1	623.103	OK	27-12-2020	11:09:00.776	3420.030	19.691	OK
27-12-2020	11:09:30.777	3450.031	8.029	8.029	31.574	245	1	623.103	OK	27-12-2020	11:09:30.777	3450.031	19.697	OK
27-12-2020	11:10:00.777	3480.031	8.030	8.030	31.594	245	-2	623.101	OK	27-12-2020	11:10:00.777	3480.031	19.708	OK
27-12-2020	11:10:30.777	3510.031	8.028	8.028	31.570	245	1	623.103	OK	27-12-2020	11:10:30.777	3510.031	19.709	OK
27-12-2020	11:11:00.776	3540.029	8.027	8.027	31.553	245	-1	623.103	OK	27-12-2020	11:11:00.776	3540.029	19.715	OK
27-12-2020	11:11:30.777	3570.031	8.031	8.031	31.612	245	-1	623.103	OK	27-12-2020	11:11:30.777	3570.031	19.716	OK
27-12-2020	11:12:00.777	3600.030	8.029	8.029	31.587	245	-1	623.106	OK	27-12-2020	11:12:00.777	3600.030	19.731	OK
27-12-2020	11:12:30.776	3630.030	8.029	8.029	31.598	245	1	623.103	OK	27-12-2020	11:12:30.776	3630.030	19.734	OK
27-12-2020	11:13:00.778	3660.031	8.027	8.027	31.567	245	0	623.106	OK	27-12-2020	11:13:00.778	3660.031	19.743	OK
27-12-2020	11:13:30.778	3690.032	8.027	8.027	31.560	245	-2	623.108	OK	27-12-2020	11:13:30.778	3690.032	19.750	OK
27-12-2020	11:14:00.778	3720.032	8.028	8.028	31.585	245	-1	623.108	OK	27-12-2020	11:14:00.778	3720.032	19.756	OK
27-12-2020	11:14:30.777	3750.031	8.029	8.029	31.597	245	0	623.108	OK	27-12-2020	11:14:30.777	3750.031	19.765	OK
27-12-2020	11:15:00.778	3780.032	8.028	8.028	31.585	245	-1	623.108	OK	27-12-2020	11:15:00.778	3780.032	19.769	OK
27-12-2020	11:15:30.778	3810.032	8.028	8.028	31.587	245	1	623.110	OK	27-12-2020	11:15:30.778	3810.032	19.775	OK
27-12-2020	11:16:00.778	3840.032	8.027	8.027	31.570	245	0	623.110	OK	27-12-2020	11:16:00.778	3840.032	19.779	OK
27-12-2020	11:16:30.778	3870.032	8.027	8.027	31.565	245	0	623.110	OK	27-12-2020	11:16:30.778	3870.032	19.792	OK
27-12-2020	11:17:00.778	3900.032	8.028	8.028	31.585	245	-1	623.110	OK	27-12-2020	11:17:00.778	3900.032	19.799	OK
27-12-2020	11:17:30.778	3930.032	8.028	8.028	31.595	245	-1	623.110	OK	27-12-2020	11:17:30.778	3930.032	19.809	OK
27-12-2020	11:18:00.779	3960.033	8.026	8.026	31.551	245	-1	623.112	OK	27-12-2020	11:18:00.779	3960.033	19.809	OK
27-12-2020	11:18:30.780	3990.034	8.031	8.031	31.637	245	2	623.112	OK	27-12-2020	11:18:30.780	3990.034	19.818	OK
27-12-2020	11:19:00.780	4020.034	8.029	8.029	31.612	245	1	623.112	OK	27-12-2020	11:19:00.780	4020.034	19.815	OK
27-12-2020	11:19:30.780	4050.034	8.027	8.027	31.580	245	-2	623.112	OK	27-12-2020	11:19:30.780	4050.034	19.828	OK
27-12-2020	11:20:00.780	4080.034	8.028	8.028	31.606	245	1	623.112	OK	27-12-2020	11:20:00.780	4080.034	19.836	OK
27-12-2020	11:20:30.780	4110.034	8.028	8.028	31.596	245	1	623.112	OK	27-12-2020	11:20:30.780	4110.034	19.844	OK
27-12-2020	11:21:00.780	4140.034	8.027	8.027	31.582	245	0	623.114	OK	27-12-2020	11:21:00.780	4140.034	19.852	OK
27-12-2020	11:21:30.780	4170.034	8.028	8.028	31.599	245	-1	623.114	OK	27-12-2020	11:21:30.780	4170.034	19.853	OK
27-12-2020	11:22:00.780	4200.034	8.028	8.028	31.600	245	1	623.117	OK	27-12-2020	11:22:00.780	4200.034	19.863	OK
27-12-2020	11:22:30.780	4230.034	8.026	8.026	31.580	245	0	623.115	OK	27-12-2020	11:22:30.780	4230.034	19.866	OK
27-12-2020	11:23:00.780	4260.033	8.029	8.029	31.628	245	2	623.115	OK	27-12-2020	11:23:00.780	4260.033	19.870	OK
27-12-2020	11:23:30.780	4290.034	8.025	8.025	31.562	245	1	623.115	OK	27-12-2020	11:23:30.780	4290.034	19.884	OK
27-12-2020	11:24:00.780	4320.034	8.028	8.028	31.611	245	1	623.117	OK	27-12-2020	11:24:00.780	4320.034	19.883	OK
27-12-2020	11:24:30.780	4350.034	8.025	8.025	31.564	245	-2	623.117	OK	27-12-2020	11:24:30.780	4350.034	19.896	OK
27-12-2020	11:25:00.780	4380.034	8.027	8.027	31.596	245	1	623.117	OK	27-12-2020	11:25:00.780	4380.034	19.901	OK
27-12-2020	11:25:30.781	4410.034	8.028	8.028	31.613	245	0	623.119	OK	27-12-2020	11:25:30.781	4410.034	19.900	OK
27-12-2020	11:26:00.781	4440.034	8.027	8.027	31.607	245	0	623.117	OK	27-12-2020	11:26:00.781	4440.034	19.917	OK
27-12-2020	11:26:30.781	4470.035	8.027	8.027	31.599	245	2	623.117	OK	27-12-2020	11:26:30.781	4470.035	19.913	OK
27-12-2020	11:27:00.781	4500.035	8.025	8.025	31.571	245	1	623.119	OK	27-12-2020	11:27:00.781	4500.035	19.924	OK
27-12-2020	11:27:30.781	4530.035	8.025	8.025	31.567	245	1	623.119	OK	27-12-2020	11:27:30.781	4530.035	19.929	OK
27-12-2020	11:28:00.781	4560.035	8.027	8.027	31.600	245	2	623.119	OK	27-12-2020	11:28:00.781	4560.035	19.934	OK
27-12-2020	11:28:30.781	4590.034	8.027	8.027	31.604	244	0	623.121	OK	27-12-2020	11:28:30.781	4590.034	19.942	OK
27-12-2020	11:29:00.781	4620.035	8.026	8.026	31.603	245	1	623.119	OK	27-12-2020	11:29:00.781	4620.035	19.952	OK
27-12-2020	11:29:30.781	4650.034	8.026	8.026	31.590	245	0	623.121	OK	27-12-2020	11:29:30.781	4650.034	19.955	OK
27-12-2020	11:30:00.781	4680.035	8.028	8.028	31.635	245	1	623.121	OK	27-12-2020	11:30:00.781	4680.035	19.955	OK
27-12-2020	11:30:30.781	4710.035	8.026	8.026	31.604	245	0	623.119	OK	27-12-2020	11:30:30.781	4710.035	19.965	OK
27-12-2020	11:31:00.781	4740.035	8.022	8.022	31.532	245	0	623.121	OK	27-12-2020	11:31:00.781	4740.035	19.968	OK
27-12-2020	11:31:30.781	4770.034	8.024	8.024	31.576	245	1	623.121	OK	27-12-2020	11:31:30.781	4770.034	19.978	OK
27-12-2020	11:32:00.781	4800.035	8.027	8.027	31.612	245	-1	623.119	OK	27-12-2020	11:32:00.781	4800.035	19.975	OK
27-12-2020	11:32:30.781	4830.034	8.024	8.024	31.568	245	0	623.121	OK	27-12-2020	11:32:30.781	4830.034	19.989	OK
27-12-2020	11:33:00.781	4860.035	8.025	8.025	31.592	245	1	623.121	OK	27-12-2020	11:33:00.781	4860.035	20.002	OK
27-12-2020	11:33:30.782	4890.036	8.023	8.023	31.556	245	0	623.121	OK	27-12-2020	11:33:30.782	4890.036	20.006	OK
27-12-2020	11:34:00.782	4920.036	8.025	8.025	31.587	245	-1	623.121	OK	27-12-2020	11:34:00.782	4920.036	20.006	OK
27-12-2020	11:34:30.782	4950.035	8.024	8.024	31.583	245	-1	623.123	OK	27-12-2020	11:34:30.782	4950.035	20.013	OK
27-12-2020	11:35:00.781	4980.035	8.025	8.025	31.598	245	-1	623.123	OK	27-12-2020	11:35:00.781	4980.035	20.019	OK
27-12-2020	11:35:30.782	5010.036	8.025	8.025	31.595	245	0	623.125	OK	27-12-2020	11:35:30.782	5010.036	20.027	OK
27-12-2020	11:36:00.782	5040.036	8.024	8.024	31.588	245	1	623.125	OK	27-12-2020	11:36:00.782	5040.036	20.028	OK
27-12-2020	11:36:30.782	5070.036	8.022	8.022	31.561	245	0	623.123	OK	27-12-2020	11:36:30.782	5070.036	20.033	OK
27-12-2020	11:37:00.782	5100.035	8.025	8.025	31.597	245	1	623.125	OK	27-12-2020	11:37:00.782	5100.035	20.043	OK
27-12-2020	11:37:30.782	5130.036	8.022	8.022	31.554	245	0	623.125	OK	27-12-2020	11:37:30.782	5130.036	20.046	OK
27-12-2020	11:38:00.782	5160.036	8.024	8.024	31.596	245	-1	623.128	OK	27-12-2020	11:38:00.782	5160.036	20.059	OK
27-12-2020	11:38:30.782	5190.036	8.024	8.024	31.586	245	0	623.125	OK	27-12-2020	11:38:30.782	5190.036	20.060	OK
27-12-2020	11:39:00.782	5220.036	8.022	8.022	31.567	245	-1	623.125	OK	27-12-2020	11:39:00.782	5220.036	20.067	OK
27-12-2020	11:39:30.783	5250.037	8.024	8.024	31.590	245	-1	623.128	OK	27-12-2020	11:39:30.783	5250.037	20.066	OK
27-12-2020	11:40:00.783	5280.037	8.025	8.025	31.617	245	-1	623.128	OK	27-12-2020	11:40:00.783	5280.037	20.073	OK
27-12-2020	11:40:30.783	5310.037	8.026	8.026	31.625	245	1	623.128	OK	27-12-2020	11:40:30.783	5310.037	20.077	OK
27-12-2020	11:41:00.783	5340.037	8.025	8.025	31.616	245	2	623.125	OK	27-12-2020	11:41:00.783	5340.037	20.085	OK
27-12-2020	11:41:30.783	5370.037	8.024	8.024	31.605	245	-2	623.125	OK	27-12-2020	11:41:30.783	5370.037	20.098	OK
27-12-2020	11:42:00.783	5400.037	8.023	8.023	31.588	245	2	623.128	OK	27-12-2020	11:42:00.783	5400.037	20.095	OK
